Term_IRI,UberonNum,Term_label,Parent_term_IRI,Parent_term_label,UberonNumParent,Definition
http://purl.obolibrary.org/obo/UBERON_0027513,0027513,posterior superior frontal sulcus,http://purl.obolibrary.org/obo/UBERON_0000464,anatomical space,0000464,
http://purl.obolibrary.org/obo/UBERON_0025619,0025619,obsolete part of neuraxis,,,,Part of brain and spinal cord excluding retina.
http://purl.obolibrary.org/obo/UBERON_0035028,0035028,"amygdalohippocampal area, parvocellular division",http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_0034971,0034971,aortic body,http://purl.obolibrary.org/obo/UBERON_0034979,nonchromaffin paraganglion,0034979,"one of several small clusters of chemoreceptors, baroreceptors, and supporting cells located along the aortic arch."
http://purl.obolibrary.org/obo/UBERON_0035090,0035090,plane of autotomy bisecting intervertebral joint,http://purl.obolibrary.org/obo/UBERON_0035089,plane of autotomy bisecting joint,0035089,A plane of autotomy that divides an appendage in the space between vertebrae.
http://purl.obolibrary.org/obo/UBERON_0035075,0035075,thymus subunit,http://purl.obolibrary.org/obo/UBERON_0000063,organ subunit,0000063,
http://purl.obolibrary.org/obo/UBERON_0035097,0035097,iliocaudalis muscle,http://purl.obolibrary.org/obo/UBERON_0035091,extrinsic post-anal tail muscle,0035091,A muscle that attaches to the iliac crest and to a caudal vertebra.
http://purl.obolibrary.org/obo/UBERON_0035047,0035047,parotid gland striated duct,http://purl.obolibrary.org/obo/UBERON_0014729,striated duct of salivary gland,0014729,"Any of the intralobular secretory duct of the parotid gland which connects an intercalated duct to an interlobular excretory duct; striated ducts are lined by cuboidal to columnar acidophilic cells and are so-named because of characteristic striations in the basal portions of the cells which are due to the alignment of mitochondria between deep infoldings of the basal cell membrane; the nucleus is in the central part of the cell above the striations; as they approach the excretory ducts, their diameter may exceed that of the acini; striated ducts reabsorb sodium and secrete potassium."
http://purl.obolibrary.org/obo/UBERON_0034947,0034947,gas in respiratory system,http://purl.obolibrary.org/obo/UBERON_0034873,bodily gas,0034873,Any portion of gas located in a part of the respiratory system.
http://purl.obolibrary.org/obo/UBERON_0035108,0035108,temporalis fascia,http://purl.obolibrary.org/obo/UBERON_0008982,fascia,0008982,"The temporal fascia covers the Temporalis muscle. It is a strong, fibrous investment, covered, laterally, by the Auricularis anterior and superior, by the galea aponeurotica, and by part of the Orbicularis oculi. The superficial temporal vessels and the auriculotemporal nerve cross it from below upward. Above, it is a single layer, attached to the entire extent of the superior temporal line; but below, where it is fixed to the zygomatic arch, it consists of two layers, one of which is inserted into the lateral, and the other into the medial border of the arch. A small quantity of fat, the orbital branch of the superficial temporal artery, and a filament from the zygomatic branch of the maxillary nerve, are contained between these two layers. It affords attachment by its deep surface to the superficial fibers of the Temporalis."
http://purl.obolibrary.org/obo/UBERON_0034943,0034943,saccus vasculosus,http://purl.obolibrary.org/obo/UBERON_0005408,circumventricular organ,0005408,"a circumventricular organ of the hypothalamus of many jawed fishes, protruding from the caudal infundibular wall. It is a vascularized neuroepithelium that consists of coronet cells, cerebrospinal fluid-contacting neurons and supporting cells."
http://purl.obolibrary.org/obo/UBERON_0035077,0035077,lateral nasal gland,http://purl.obolibrary.org/obo/UBERON_0012278,gland of nasal mucosa,0012278,"Any of the lateral nasal glands (the largest nasal secretory glands in rodents) which surround the maxillary sinus located in the lateral wall adjacent to each nasal passage and are characterized by cytologic features similar to those described for the major serous salivary glands; secretory contents of the LNG drain into the nasal vestibule; the LNG is a major site for the synthesis and secretion of odorant-binding proteins that serve as odorant carriers in nasal mucus; it also, synthesizes large amounts of immunoglobulin A, which is important for immune defense of the upper respiratory tract, and testosterone and salivary androgen-binding proteins, which are likely important in olfaction and reproductive behavior"
http://purl.obolibrary.org/obo/UBERON_0035099,0035099,transversus perinei muscle,http://purl.obolibrary.org/obo/UBERON_0035091,extrinsic post-anal tail muscle,0035091,"A muscle in females that overlies the soft tissue related to the cloaca, where the hemipenes are located in males."
http://purl.obolibrary.org/obo/UBERON_0034962,0034962,copulatory lymph heart,http://purl.obolibrary.org/obo/UBERON_0015202,lymph heart,0015202,A lymph heart that assists in the return of lymph from the penis to the venous system
http://purl.obolibrary.org/obo/UBERON_0034940,0034940,venous sinus cavity,http://purl.obolibrary.org/obo/UBERON_0010161,lumen of blood vessel,0010161,An enlarged chamber in the blood sinus capable of accumulating a large volume of blood.
http://purl.obolibrary.org/obo/UBERON_0035095,0035095,extensor caudae lateralis muscle,http://purl.obolibrary.org/obo/UBERON_0035093,extensor caudae muscle,0035093,"A muscle that originates via a robust tendon from a tuberosity on the cranial aspect of the iliac crest and via fleshy fibers from the caudoventral aspect of the pelvis, the lateral aspects of the transverse processes of Ca2-8 or 9, and the horizontal intramuscular septum."
http://purl.obolibrary.org/obo/UBERON_0034995,0034995,jaw mesenchyme,http://purl.obolibrary.org/obo/UBERON_0005253,head mesenchyme,0005253,Mesenchyme that is part of a developing jaw [Automatically generated definition].
http://purl.obolibrary.org/obo/UBERON_0035013,0035013,temporal cortex association area,http://purl.obolibrary.org/obo/UBERON_0035015,association cortex,0035015,
http://purl.obolibrary.org/obo/UBERON_0034986,0034986,sacral nerve plexus,http://purl.obolibrary.org/obo/UBERON_0001815,lumbosacral nerve plexus,0001815,"A nerve plexus which provides motor and sensory nerves for the posterior thigh, most of the lower leg, the entire foot, and part of the pelvis."
http://purl.obolibrary.org/obo/UBERON_0035096,0035096,fascia of tail,http://purl.obolibrary.org/obo/UBERON_0008982,fascia,0008982,
http://purl.obolibrary.org/obo/UBERON_0035157,0035157,dorsolateral prefrontal cortex layer 5,http://purl.obolibrary.org/obo/UBERON_0005394,cortical layer V,0005394,Layer 5 of dorsolateral prefrontal cortex lying deep to the internal granule cell layer 4 and cytoarchitectonically divisible into layers 5a and 5b. Layer 5a is characterized by the predominance of large pyramidal cell bodies. Layer 5b is pale in comparison.
http://purl.obolibrary.org/obo/UBERON_0035553,0035553,left cardiac chamber,http://purl.obolibrary.org/obo/UBERON_0015212,lateral structure,0015212,Any chamber of the left side of the heart
http://purl.obolibrary.org/obo/UBERON_0035186,0035186,valve of foramen ovale,http://purl.obolibrary.org/obo/UBERON_0013686,anatomical conduit space,0013686,
http://purl.obolibrary.org/obo/UBERON_0035162,0035162,infraclavicular lymph node,http://purl.obolibrary.org/obo/UBERON_0015917,superficial lymph node,0015917,A lymph node located in the area below the clavicle.
http://purl.obolibrary.org/obo/UBERON_0035338,0035338,sphenoparietal sinus,http://purl.obolibrary.org/obo/UBERON_0017635,paired venous dural sinus,0017635,"The cavernous sinus receives the superior ophthalmic vein through the superior orbital fissure, some of the cerebral veins, and also the small sphenoparietal sinus, which courses along the under surface of the small wing of the sphenoid."
http://purl.obolibrary.org/obo/UBERON_0035483,0035483,left suprarenal vein,http://purl.obolibrary.org/obo/UBERON_0015212,lateral structure,0015212,A vein that drains blood from the left adrenal gland into the left renal artery.
http://purl.obolibrary.org/obo/UBERON_0035398,0035398,branch of external carotid artery,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_0035601,0035601,maxillomandibular part of trigeminal ganglion complex,http://purl.obolibrary.org/obo/UBERON_0001714,cranial ganglion,0001714,
http://purl.obolibrary.org/obo/UBERON_0035416,0035416,diaphragma sellae,http://purl.obolibrary.org/obo/UBERON_0034944,zone of organ,0034944,"The diaphragma sellae or sellar diaphragm is the circular fold of dura mater that almost completely roofs the fossa hypophyseos in the sphenoid bone of the skull. It retains the pituitary gland in the fossa hypophyseos, with only the infundibulum of the pituitary gland passing through it."
http://purl.obolibrary.org/obo/UBERON_0035117,0035117,diastema between lower central incisors,http://purl.obolibrary.org/obo/UBERON_0035115,diastema between central incisors,0035115,A space or gap between the left and right central incisors on the lower jaw.
http://purl.obolibrary.org/obo/UBERON_0035561,0035561,styliform element,http://purl.obolibrary.org/obo/UBERON_0015021,forelimb endochondral element,0015021,"An unjointed, rod-like bony or cartilaginous structures that extend from distal limb joints in tetrapods."
http://purl.obolibrary.org/obo/UBERON_0035462,0035462,anterior parietal artery,http://purl.obolibrary.org/obo/UBERON_0035350,branch of middle cerebral artery,0035350,The artery that delivers blood to the anterior portion of the parietal lobe.
http://purl.obolibrary.org/obo/UBERON_0035594,0035594,accessory optic system,http://purl.obolibrary.org/obo/UBERON_0011216,organ system subdivision,0011216,Subdivision of visual system that processes movements of images across retina and regulates the movement of eyes to keep the image stable.
http://purl.obolibrary.org/obo/UBERON_0035195,0035195,plantar metatarsal artery,http://purl.obolibrary.org/obo/UBERON_0003516,hindlimb blood vessel,0003516,"The plantar metatarsal arteries (digital branches) are four in number, and run forward between the metatarsal bones and in contact with the Interossei. Each divides into a pair of plantar digital arteries which supply the adjacent sides of the toes. Near their points of division each sends upward an anterior perforating branch to join the corresponding dorsal metatarsal artery. The first plantar metatarsal artery (arteria princeps hallucis) springs from the junction between the lateral plantar and deep plantar arteries and sends a digital branch to the medial side of the first toe. The digital branch for the lateral side of the fifth toe arise from the lateral plantar artery near the base of the fifth metatarsal bone."
http://purl.obolibrary.org/obo/UBERON_4500002,4500002,upper uroneural,http://purl.obolibrary.org/obo/UBERON_2000602,uroneural,2000602,"Uroneurals that form the uppermost three uroneural series that overlap, and lie at an angle to, longer anterior ones. [PHENOSCAPE: Patterson and Rosen 1977]"
http://purl.obolibrary.org/obo/UBERON_0035225,0035225,anterior temporal artery,http://purl.obolibrary.org/obo/UBERON_0001632,temporal artery,0001632,A branch of the middle cerebral artery that supplies blood to the anterior part of the temporal lobe.
http://purl.obolibrary.org/obo/UBERON_0035445,0035445,urogenital diaphragm,http://purl.obolibrary.org/obo/UBERON_0005173,abdominal segment element,0005173,muscular components of the deep perineal pouch.
http://purl.obolibrary.org/obo/UBERON_0035582,0035582,nucleus posteriodorsalis of pretectum,http://purl.obolibrary.org/obo/UBERON_0014450,pretectal nucleus,0014450,
http://purl.obolibrary.org/obo/UBERON_0035292,0035292,branch of posterior tibial artery,http://purl.obolibrary.org/obo/UBERON_0003516,hindlimb blood vessel,0003516,
http://purl.obolibrary.org/obo/UBERON_0035612,0035612,nasal turbinal,http://purl.obolibrary.org/obo/UBERON_0004120,mesoderm-derived structure,0004120,A skeletal element of the ethmoid region with complex morphology that are lined with mucuous membranes involved in either olfaction or air conditioning.
http://purl.obolibrary.org/obo/UBERON_0035758,0035758,peritubular capillary plexus of kidney,http://purl.obolibrary.org/obo/UBERON_0035762,capillary network of kidney,0035762,
http://purl.obolibrary.org/obo/UBERON_0035756,0035756,capillary network of liver,http://purl.obolibrary.org/obo/UBERON_0035755,systemic capillary plexus,0035755,
http://purl.obolibrary.org/obo/UBERON_0035754,0035754,pulmonary capillary plexus,http://purl.obolibrary.org/obo/UBERON_0035753,capillary plexus,0035753,
http://purl.obolibrary.org/obo/UBERON_0012125,0012125,dermatological-muscosal system,http://purl.obolibrary.org/obo/UBERON_0000467,anatomical system,0000467,Anatomical system that consists of the integumental system plus all mucosae and submucosae.
http://purl.obolibrary.org/obo/UBERON_0004535,0004535,cardiovascular system,http://purl.obolibrary.org/obo/UBERON_0000467,anatomical system,0000467,Anatomical system that has as its parts the heart and blood vessels.
http://purl.obolibrary.org/obo/UBERON_0000030,0000030,lamina propria,http://purl.obolibrary.org/obo/UBERON_0004923,organ component layer,0004923,"A thin layer of loose connective tissue which lies beneath the epithelium and together with the epithelium constitutes the mucosa[WP]. The lamina propria contains capillaries and a central lacteal (lymph vessel) in the small intestine, as well as lymphoid tissue. Lamina propria also contains glands with the ducts opening on to the mucosal epithelium, that secrete mucus and serous secretions."
